parent_sku,child_sku,color_tempartore,Wattage_Options
JI-ZY-T8,JI-ZY-T8-15W1200-40K,4000K,"15 Watts"
JI-ZY-T8,JI-ZY-T8-15W1200-50K,5000K,"15 Watts"
JI-ZY-T8,JI-ZY-T8-18W1200-40K,4000K,"18 Watts"
JI-ZY-T8,JI-ZY-T8-18W1200-50K,5000K,"18 Watts"
JI-ZY-T4,JI-ZY-T4-25W-XDZ-30K,3000K,"25 Watts"
JI-ZY-T4,JI-ZY-T4-25W-XDZ-40K,4000K,"25 Watts"
JI-ZY-T4,JI-ZY-T4-25W-XDZ-50K,5000K,"25 Watts"
JI-ZY-T4,JI-ZY-T4-36W-XDZ-30K,3000K,"36 Watts"
JI-ZY-T4,JI-ZY-T4-36W-XDZ-40K,4000K,"36 Watts"
JI-ZY-T4,JI-ZY-T4-36W-XDZ-50K,5000K,"36 Watts"
JI-ZY-T7,JI-ZY-T7-25W-XDZ-3000K,3000K,"25 Watts"
JI-ZY-T7,JI-ZY-T7-25W-XDZ-4000K,4000K,"25 Watts"
JI-ZY-T7,JI-ZY-T7-25W-XDZ-5000K,5000K,"25 Watts"
JI-ZY-T7,JI-ZY-T7-36W-XDZ-3000K,3000K,"36 Watts"
JI-ZY-T7,JI-ZY-T7-36W-XDZ-4000K,4000K,"36 Watts"
JI-ZY-T7,JI-ZY-T7-36W-XDZ-5000K,5000K,"36 Watts"
JI-ZY-T7,JI-ZY-T7-50W-XDZ-3000K,3000K,"50 Watts"
JI-ZY-T7,JI-ZY-T7-50W-XDZ-4000K,4000K,"50 Watts"
JI-ZY-T7,JI-ZY-T7-50W-XDZ-5000K,5000K,"50 Watts"
JI-ZY-R7,JI-ZY-R7-25W-30K,3000K,"25 Watts"
JI-ZY-R7,JI-ZY-R7-25W-40K,4000K,"25 Watts"
JI-ZY-R7,JI-ZY-R7-25W-50K,5000K,"25 Watts"
JI-ZY-R7,JI-ZY-R7-36W-30K,3000K,"36 Watts"
JI-ZY-R7,JI-ZY-R7-36W-40K,4000K,"36 Watts"
JI-ZY-R7,JI-ZY-R7-36W-50K,5000K,"36 Watts"
JI-ZY-R7,JI-ZY-R7-50W-30K,3000K,"50 Watts"
JI-ZY-R7,JI-ZY-R7-50W-40K,4000K,"50 Watts"
JI-ZY-R7,JI-ZY-R7-50W-50K,5000K,"50 Watts"
HU-S22,HU-S22-15W-30,3000K,"15 Watts"
HU-S22,HU-S22-15W-40,4000K,"15 Watts"
HU-S22,HU-S22-15W-50,5000K,"15 Watts"
HU-S22,HU-S22-20W-30,3000K,"20 Watts"
HU-S22,HU-S22-20W-40,4000K,"20 Watts"
HU-S22,HU-S22-20W-50,5000K,"20 Watts"
HU-S44,HU-S44-252-30,3000K,"25 Watts"
HU-S44,HU-S44-252-40,4000K,"25 Watts"
HU-S44,HU-S44-252-50,5000K,"25 Watts"
HU-S44,HU-S44-402-30,3000K,"41 Watts"
HU-S44,HU-S44-402-40,4000K,"41 Watts"
HU-S44,HU-S44-402-50,5000K,"41 Watts"
RP-8571HZ,RP-8571HZ-15-3K,3000K,"15 Watts"
RP-8571HZ,RP-8571HZ-15-4K,4000K,"15 Watts"
RP-8571HZ,RP-8571HZ-20-3K,3000K,"20 Watts"
RP-8571HZ,RP-8571HZ-20-4K,4000K,"20 Watts"
RP-8163H,RP-8163H-50-30K,3000K,"50 Watts"
RP-8163H,RP-8163H-50-40K,4000K,"50 Watts"
RP-8163H,RP-8163H-60-30K,3000K,"60 Watts"
RP-8163H,RP-8163H-60-40K,4000K,"60 Watts"
RP-8163H,RP-8163H-70-30K,3000K,"70 Watts"
RP-8163H,RP-8163H-70-40K,4000K,"70 Watts"
RP-8163H,RP-8163H-90-30K,3000K,"90 Watts"
RP-8163H,RP-8163H-90-40K,4000K,"90 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-30KWH,3000K,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-35KWH,3500K,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-40KWH,"4000K (default)","24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-50KWH,5000K,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-30KWH,3000K,"48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-35KWH,3500K,"48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-40KWH,"4000K (default)","48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-50KWH,5000K,"48 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Juno-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Juno-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Halo-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Halo-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-WH,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-BK,2700K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-WH,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-BK,3000K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3500K-15-Juno-WH,3500K,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3500K-15-Juno-BK,3500K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Juno-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Juno-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380--2700K-15-Halo-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Halo-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Capri-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Capri-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Lightolier-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Lightolier-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Juno-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Juno-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Halo-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Halo-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Capri-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Capri-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Lightolier-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Lightolier-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Juno-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Juno-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Halo-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Halo-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Capri-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Capri-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Lightolier-WH,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Lightolier-BK,2700K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Juno-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Juno-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Halo-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Halo-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Capri-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Capri-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Lightolier-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Lightolier-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Juno-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Juno-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Halo-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Halo-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Capri-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Capri-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Lightolier-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Lightolier-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Juno-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Juno-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Halo-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Halo-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Capri-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Capri-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Lightolier-WH,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Lightolier-BK,3000K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3500K-15-Juno-WH,3500K,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3500K-15-Juno-BK,3500K,"15 Watts"
MX-LSV4U,MX-LSV4U-20-40,4000K,"20 Watts"
MX-LSV4U,MX-LSV4U-20-50,5000K,"20 Watts"
MX-LSV4U,MX-LSV4U-30-40,4000K,"30 Watts"
MX-LSV4U,MX-LSV4U-30-50,5000K,"30 Watts"
MX-LSV4U,MX-LSV4U-50-40,4000K,"50 Watts"
MX-LSV4U,MX-LSV4U-50-50,5000K,"50 Watts"
FL-FI-CES,FL-FI-CES-D18W-40E,4000K,"18 Watts"
FL-FI-CES,FL-FI-CES-D18W-50E,5000K,"18 Watts"
FL-FI-CES,FL-FI-CES-D27W-40E,4000K,"27 Watts"
FL-FI-CES,FL-FI-CES-D27W-50E,5000K,"27 Watts"
FL-FI-CES,FL-FI-CES-D40W-40E,4000K,"40 Watts"
FL-FI-CES,FL-FI-CES-D40W-50E,5000K,"40 Watts"
FL-FI-CES,FL-FI-CES-D54W-40E,4000K,"54 Watts"
FL-FI-CES,FL-FI-CES-D54W-50E,5000K,"54 Watts"
FL-MHB02,FL-MHB02-67W-40K,4000K,"67 Watts"
FL-MHB02,FL-MHB02-67W-50K,5000K,"67 Watts"
FL-MHB02,FL-MHB02-97W-40K,4000K,"97 Watts"
FL-MHB02,FL-MHB02-97W-50K,5000K,"97 Watts"
FL-MHB02,FL-MHB02-100W-40K,4000K,"100 Watts"
FL-MHB02,FL-MHB02-100W-50K,5000K,"100 Watts"
FL-MHB02,FL-MHB02-140W-40K,4000K,"140 Watts"
FL-MHB02,FL-MHB02-140W-50K,5000K,"140 Watts"
FL-MHB02,FL-MHB02-180W-40K,4000K,"180 Watts"
FL-MHB02,FL-MHB02-180W-50K,5000K,"180 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-35K,3500K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-40K,4000K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-50K,5000K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-35K,3500K,"50 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-40K,4000K,"50 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-50K,5000K,"50 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-35K,3500K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-40K,4000K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-50K,5000K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-35K,3500K,"36 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-40K,4000K,"36 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-50K,5000K,"36 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-30KWH,3000K,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-35KWH,3500K,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-40KWH,4000K,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-50KWH,5000K,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-30KWH,3000K,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-35KWH,3500K,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-40KWH,4000K,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-50KWH,5000K,"41 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-30KRD,3000K,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-35KRD,3500K,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-40KRD,4000K,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-50KRD,5000K,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-30KRD,3000K,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-35KRD,3500K,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-40KRD,4000K,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-50KRD,5000K,"266 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-27-UTD,2700K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-27-UZTD,2700K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-30-UTD,3000K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-30-UZTD,3000K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-35-UTD,3500K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-35-UZTD,3500K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-40-UTD,4000K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-40-UZTD,4000K,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-27-UTD,2700K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-27-UZTD,2700K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-30-UTD,3000K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-30-UZTD,3000K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-35-UTD,3500K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-35-UZTD,3500K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-40-UTD,4000K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-40-UZTD,4000K,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-27-UTD,2700K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-27-UZTD,2700K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-30-UTD,3000K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-30-UZTD,3000K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-35-UTD,3500K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-35-UZTD,3500K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-40-UTD,4000K,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-40-UZTD,4000K,"32 Watts"
RP-8321H,RP-8321H-10-27-15N,2700K,"10 Watts"
RP-8321H,RP-8321H-10-27-38M,2700K,"10 Watts"
RP-8321H,RP-8321H-10-27-60W,2700K,"10 Watts"
RP-8321H,RP-8321H-10-30-15N,3000K,"10 Watts"
RP-8321H,RP-8321H-10-30-38M,3000K,"10 Watts"
RP-8321H,RP-8321H-10-30-60W,3000K,"10 Watts"
RP-8321H,RP-8321H-15-27-15N,2700K,"15 Watts"
RP-8321H,RP-8321H-15-27-38M,2700K,"15 Watts"
RP-8321H,RP-8321H-15-27-60W,2700K,"15 Watts"
RP-8321H,RP-8321H-15-30-15N,3000K,"15 Watts"
RP-8321H,RP-8321H-15-30-38M,3000K,"15 Watts"
RP-8321H,RP-8321H-15-30-60W,3000K,"15 Watts"
RP-8321H,RP-8321H-23-27-15N,2700K,"23 Watts"
RP-8321H,RP-8321H-23-27-38M,2700K,"23 Watts"
RP-8321H,RP-8321H-23-27-60W,2700K,"23 Watts"
RP-8321H,RP-8321H-23-30-15N,3000K,"23 Watts"
RP-8321H,RP-8321H-23-30-38M,3000K,"23 Watts"
RP-8321H,RP-8321H-23-30-60W,3000K,"23 Watts"
RP-8320H,RP-8320H-10-27-15N,2700K,"10 Watts"
RP-8320H,RP-8320H-10-27-38M,2700K,"10 Watts"
RP-8320H,RP-8320H-10-27-60W,2700K,"10 Watts"
RP-8320H,RP-8320H-10-30-15N,3000K,"10 Watts"
RP-8320H,RP-8320H-10-30-38M,3000K,"10 Watts"
RP-8320H,RP-8320H-10-30-60W,3000K,"10 Watts"
RP-8320H,RP-8320H-15-27-15N,2700K,"15 Watts"
RP-8320H,RP-8320H-15-27-38M,2700K,"15 Watts"
RP-8320H,RP-8320H-15-27-60W,2700K,"15 Watts"
RP-8320H,RP-8320H-15-30-15N,3000K,"15 Watts"
RP-8320H,RP-8320H-15-30-38M,3000K,"15 Watts"
RP-8320H,RP-8320H-15-30-60W,3000K,"15 Watts"
RP-8320H,RP-8320H-23-27-15N,2700K,"23 Watts"
RP-8320H,RP-8320H-23-27-38M,2700K,"23 Watts"
RP-8320H,RP-8320H-23-27-60W,2700K,"23 Watts"
RP-8320H,RP-8320H-23-30-15N,3000K,"23 Watts"
RP-8320H,RP-8320H-23-30-38M,3000K,"23 Watts"
RP-8320H,RP-8320H-23-30-60W,3000K,"23 Watts"
RP-8126H,RP-8126H-23-30,3000K,"23 Watt"
RP-8126H,RP-8126H-23-35,3500K,"23 Watt"
RP-8126H,RP-8126H-23-40,4000K,"23 Watt"
RP-8126H,RP-8126H-30-30,3000K,"30 Watt"
RP-8126H,RP-8126H-30-35,3500K,"30 Watt"
RP-8126H,RP-8126H-30-40,4000K,"30 Watt"
RP-8126H,RP-8126H-45-30,3000K,"45 Watt"
RP-8126H,RP-8126H-45-35,3500K,"45 Watt"
RP-8126H,RP-8126H-45-40,4000K,"45 Watt"
RP-8125HIC,RP-8125HIC-23-30,3000K,"23 Watts"
RP-8125HIC,RP-8125HIC-23-35,3500K,"23 Watts"
RP-8125HIC,RP-8125HIC-23-40,4000K,"23 Watts"
RP-8125HIC,RP-8125HIC-30-30,3000K,"30 Watts"
RP-8125HIC,RP-8125HIC-30-35,3500K,"30 Watts"
RP-8125HIC,RP-8125HIC-30-40,4000K,"30 Watts"
RP-8125H,RP-8125H-23-30,3000K,"23 Watts"
RP-8125H,RP-8125H-23-35,3500K,"23 Watts"
RP-8125H,RP-8125H-23-40,4000K,"23 Watts"
RP-8125H,RP-8125H-30-30,3000K,"30 Watts"
RP-8125H,RP-8125H-30-35,3500K,"30 Watts"
RP-8125H,RP-8125H-30-40,4000K,"30 Watts"
RP-8125H,RP-8125H-45-30,3000K,"45 Watts"
RP-8125H,RP-8125H-45-35,3500K,"45 Watts"
RP-8125H,RP-8125H-45-40,4000K,"45 Watts"
RP-8124H,RP-8124H-14-30,3000K,"14 Watts"
RP-8124H,RP-8124H-14-35,3500K,"14 Watts"
RP-8124H,RP-8124H-14-40,4000K,"14 Watts"
RP-8124H,RP-8124H-23-30,3000K,"23 Watts"
RP-8124H,RP-8124H-23-35,3500K,"23 Watts"
RP-8124H,RP-8124H-23-40,4000K,"23 Watts"
RP-8124H,RP-8124H-30-30,3000K,"30 Watts"
RP-8124H,RP-8124H-30-35,3500K,"30 Watts"
RP-8124H,RP-8124H-30-40,4000K,"30 Watts"
RP-8124H,RP-8124H-45-30,3000K,"45 Watts"
RP-8124H,RP-8124H-45-35,3500K,"45 Watts"
RP-8124H,RP-8124H-45-40,4000K,"45 Watts"
RP-8122HIC,RP-8122HIC-14-30,3000K,"14 Watts"
RP-8122HIC,RP-8122HIC-14-35,3500K,"14 Watts"
RP-8122HIC,RP-8122HIC-14-40,4000K,"14 Watts"
RP-8122HIC,RP-8122HIC-23-30,3000K,"23 Watts"
RP-8122HIC,RP-8122HIC-23-35,3500K,"23 Watts"
RP-8122HIC,RP-8122HIC-23-40,4000K,"23 Watts"
RP-8122HIC,RP-8122HIC-30-30,3000K,"30 Watts"
RP-8122HIC,RP-8122HIC-30-35,3500K,"30 Watts"
RP-8122HIC,RP-8122HIC-30-40,4000K,"30 Watts"
RP-8122H,RP-8122H-14-30,3000K,"14 Watts"
RP-8122H,RP-8122H-14-35,3500K,"14 Watts"
RP-8122H,RP-8122H-14-40,4000K,"14 Watts"
RP-8122H,RP-8122H-23-30,3000K,"23 Watts"
RP-8122H,RP-8122H-23-35,3500K,"23 Watts"
RP-8122H,RP-8122H-23-40,4000K,"23 Watts"
RP-8122H,RP-8122H-30-30,3000K,"30 Watts"
RP-8122H,RP-8122H-30-35,3500K,"30 Watts"
RP-8122H,RP-8122H-30-40,4000K,"30 Watts"
RP-8122H,RP-8122H-45-30,3000K,"45 Watts"
RP-8122H,RP-8122H-45-35,3500K,"45 Watts"
RP-8122H,RP-8122H-45-40,4000K,"45 Watts"
RP-8121H,RP-8121H-14-30,3000K,"14 Watts"
RP-8121H,RP-8121H-14-35,3500K,"14 Watts"
RP-8121H,RP-8121H-14-40,4000K,"14 Watts"
RP-8121H,RP-8121H-23-30,3000K,"23 Watts"
RP-8121H,RP-8121H-23-35,3500K,"23 Watts"
RP-8121H,RP-8121H-23-40,4000K,"23 Watts"
RP-8120HIC,RP-8120HIC-14-30,3000K,"14 Watts"
RP-8120HIC,RP-8120HIC-14-35,3500K,"14 Watts"
RP-8120HIC,RP-8120HIC-14-40,4000K,"14 Watts"
RP-8120HIC,RP-8120HIC-23-30,3000K,"23 Watts"
RP-8120HIC,RP-8120HIC-23-35,3500K,"23 Watts"
RP-8120HIC,RP-8120HIC-23-40,4000K,"23 Watts"
RP-8120H,RP-8120H-14-30,3000K,"14 Watts"
RP-8120H,RP-8120H-14-35,3500K,"14 Watts"
RP-8120H,RP-8120H-14-40,4000K,"14 Watts"
RP-8120H,RP-8120H-23-30,3000K,"23 Watts"
RP-8120H,RP-8120H-23-35,3500K,"23 Watts"
RP-8120H,RP-8120H-23-40,4000K,"23 Watts"
RP-8081,RP-8081-15-30,3000K,"15 Watts"
RP-8081,RP-8081-15-35,3500K,"15 Watts"
RP-8081,RP-8081-15-40,4000K,"15 Watts"
RP-8081,RP-8081-20-30,3000K,"20 Watts"
